"Country_code","Year","Species","Pop"
"BWA",2015,"P",4398
"CAF",2015,"P",1015202
"CIV",2015,"P",368808
"CMR",2015,"P",1845660
"COD",2015,"P",994569
"COG",2015,"P",96135
"CPV",2015,"P",86259
"EGY",2015,"P",10374
"ETH",2015,"P",34691
"GAB",2015,"P",220634
"GEO",2015,"P",169700
"GHA",2015,"P",730000
"GIN",2015,"P",121100
"GMB",2015,"P",10402
"GNB",2015,"P",459690
"GNQ",2015,"P",6905
"IND",2015,"P",9851102
"KEN",2015,"P",462033
"KGZ",2015,"P",50345
"LBN",2015,"P",7845
"LBR",2015,"P",287850
"LKA",2015,"P",69680
"MLI",2015,"P",78061
"MOZ",2015,"P",1588325
"MWI",2015,"P",3158422
"NAM",2015,"P",82470
"NER",2015,"P",42469
"NGA",2015,"P",7368216
"NPL",2015,"P",1203230
"RWA",2015,"P",1492506
"SEN",2015,"P",409994
"SLE",2015,"P",133119
"SOM",2015,"P",3727
"STP",2015,"P",35266
"SYR",2015,"P",10
"TCD",2015,"P",100000
"TGO",2015,"P",878182
"TJK",2015,"P",448
"TKM",2015,"P",9000
"TUR",2015,"P",2575.35
"TUR2",2015,"P",79.65
"TZA",2015,"P",508961
"UGA",2015,"P",2461661
"UZB",2015,"P",87800
"ZMB",2015,"P",1010301
"ZWE",2015,"P",345249
"AGO",2016,"P",2875393
"AllAF",2016,"P",33816515
"AllAS",2016,"P",11580538
"AllCA",2016,"P",3315098
"AllEA",2016,"P",5268677
"AllME",2016,"P",17671
"AllSAARC",2016,"P",11074472
"AllSADC",2016,"P",10937530
"AllWA",2016,"P",14295210
"AllWE",2016,"P",488395
"ARM",2016,"P",174776
"AZE",2016,"P",4406
"BDI",2016,"P",561184
"BEN",2016,"P",466000
"BFA",2016,"P",2440528
"BTN",2016,"P",15324
"BWA",2016,"P",3707
"CAF",2016,"P",1036473
"CIV",2016,"P",385401
"CMR",2016,"P",1797482
"COD",2016,"P",991660
"COG",2016,"P",97238
"CPV",2016,"P",87121
"EGY",2016,"P",10096
"ETH",2016,"P",35364
"GAB",2016,"P",221590
"GEO",2016,"P",161500
"GHA",2016,"P",777000
"GIN",2016,"P",127100
"GMB",2016,"P",12000
"GNB",2016,"P",456439
"GNQ",2016,"P",6996
"IND",2016,"P",9686420
"KEN",2016,"P",504395
"KGZ",2016,"P",51082
"LBN",2016,"P",7564
"LBR",2016,"P",286671
"LKA",2016,"P",81420
"MLI",2016,"P",83174
"MOZ",2016,"P",1691881
"MWI",2016,"P",3301818
"NAM",2016,"P",83513
"NER",2016,"P",42462
"NGA",2016,"P",7643563
"NPL",2016,"P",1291308
"RWA",2016,"P",1684709
"SEN",2016,"P",423216
"SLE",2016,"P",93092
"SOM",2016,"P",3753
"STP",2016,"P",35319
"SYR",2016,"P",11
"TCD",2016,"P",120000
"TGO",2016,"P",971443
"TJK",2016,"P",271
"TKM",2016,"P",9200
"TUR",2016,"P",1592.74
"TUR2",2016,"P",49.26
"TZA",2016,"P",512936
"UGA",2016,"P",2479272
"UZB",2016,"P",85518
"ZMB",2016,"P",1051082
"ZWE",2016,"P",425540
"AGO",2017,"P",3103127
"AllAF",2017,"P",35204889
"AllAS",2017,"P",11381015
"AllCA",2017,"P",3352920
"AllEA",2017,"P",5427214
"AllME",2017,"P",18737
"AllSAARC",2017,"P",10907290
"AllSADC",2017,"P",11478979
"AllWA",2017,"P",14945776
"AllWE",2017,"P",454988
"ARM",2017,"P",175549
"AZE",2017,"P",4856
"BDI",2017,"P",618176
"BEN",2017,"P",485000
"BFA",2017,"P",2489317
"BTN",2017,"P",18815
"BWA",2017,"P",1437
"CAF",2017,"P",1028097
"CIV",2017,"P",402283
"CMR",2017,"P",1846570
"COD",2017,"P",988947
"COG",2017,"P",97604
"CPV",2017,"P",66905
"EGY",2017,"P",11000
"ETH",2017,"P",34596
"GAB",2017,"P",223555
"GEO",2017,"P",136200
"GHA",2017,"P",816000
"GIN",2017,"P",133430
"GMB",2017,"P",13500
"GNB",2017,"P",463545
"GNQ",2017,"P",6990
"IND",2017,"P",9465319
"KEN",2017,"P",554301
"KGZ",2017,"P",52169
"LBN",2017,"P",7726
"LBR",2017,"P",301735
"LKA",2017,"P",95120
"MLI",2017,"P",84150
"MOZ",2017,"P",1674713
"MWI",2017,"P",3785291
"NAM",2017,"P",87537
"NER",2017,"P",42772
"NGA",2017,"P",7949306
"NPL",2017,"P",1328036
"RWA",2017,"P",1716438
"SEN",2017,"P",437000
"SLE",2017,"P",217497
"SOM",2017,"P",3828
"STP",2017,"P",40104
"SYR",2017,"P",11
"TCD",2017,"P",110000
"TGO",2017,"P",1043336
"TJK",2017,"P",160
"TKM",2017,"P",9500
"TUR",2017,"P",1260.03
"TUR2",2017,"P",38.97
"TZA",2017,"P",516915
"UGA",2017,"P",2499875
"UZB",2017,"P",75255
"ZMB",2017,"P",1078992
"ZWE",2017,"P",242020
"AGO",2018,"P",3325619
"AllAF",2018,"P",38094515
"AllAS",2018,"P",11281306
"AllCA",2018,"P",3409140
"AllEA",2018,"P",5243046
"AllME",2018,"P",18659
"AllSAARC",2018,"P",10818718
"AllSADC",2018,"P",14313914
"AllWA",2018,"P",15128415
"AllWE",2018,"P",443929
"ARM",2018,"P",166757
"AZE",2018,"P",5485
"BDI",2018,"P",774689
"BEN",2018,"P",504000
"BFA",2018,"P",2539000
"BTN",2018,"P",21810
"BWA",2018,"P",3181
"CAF",2018,"P",1044531
"CIV",2018,"P",421330
"CMR",2018,"P",1886151
"COD",2018,"P",992322
"COG",2018,"P",100064
"CPV",2018,"P",66808
"EGY",2018,"P",11000
"ETH",2018,"P",35264
"GAB",2018,"P",222429
"GEO",2018,"P",150700
"GHA",2018,"P",792000
"GIN",2018,"P",140026
"GMB",2018,"P",14103
"GNB",2018,"P",475747
"GNQ",2018,"P",7063
"IND",2018,"P",9263549
"KEN",2018,"P",567843
"KGZ",2018,"P",51265
"LBN",2018,"P",7648
"LBR",2018,"P",318165
"LKA",2018,"P",97990
"MLI",2018,"P",85160
"MOZ",2018,"P",1676415
"MWI",2018,"P",6388283
"NAM",2018,"P",97415
"NER",2018,"P",42997
"NGA",2018,"P",7986808
"NPL",2018,"P",1435369
"RWA",2018,"P",1330461
"SEN",2018,"P",451383
"SLE",2018,"P",233809
"SOM",2018,"P",3868
"STP",2018,"P",37300
"SYR",2018,"P",11
"TCD",2018,"P",111602
"TGO",2018,"P",1057079
"TJK",2018,"P",193
"TKM",2018,"P",9037
"TUR",2018,"P",1586.92
"TUR2",2018,"P",49.08
"TZA",2018,"P",517490
"UGA",2018,"P",2530921
"UZB",2018,"P",58856
"ZMB",2018,"P",1082765
"ZWE",2018,"P",230424
"AGO",2019,"P",3537410
"AllAF",2019,"P",41015646
"AllAS",2019,"P",11140523
"AllCA",2019,"P",3468651
"AllEA",2019,"P",5600054
"AllME",2019,"P",18533
"AllSAARC",2019,"P",10655096
"AllSADC",2019,"P",16615558
"AllWA",2019,"P",15331383
"AllWE",2019,"P",466894
"ARM",2019,"P",197877
"AZE",2019,"P",5704
"BDI",2019,"P",804013
"BEN",2019,"P",524000
"BFA",2019,"P",2587983
"BTN",2019,"P",20070
"BWA",2019,"P",2775
"CAF",2019,"P",1063388
"CIV",2019,"P",479196
"CMR",2019,"P",1921261
"COD",2019,"P",995584
"COG",2019,"P",103066
"CPV",2019,"P",68907
"EGY",2019,"P",11000
"ETH",2019,"P",35851
"GAB",2019,"P",223194
"GEO",2019,"P",163200
"GHA",2019,"P",768000
"GIN",2019,"P",147209
"GMB",2019,"P",14500
"GNB",2019,"P",482766
"GNQ",2019,"P",7136
"IND",2019,"P",9055488
"KEN",2019,"P",596414
"KGZ",2019,"P",34750
"LBN",2019,"P",7522
"LBR",2019,"P",338506
"LKA",2019,"P",91200
"MLI",2019,"P",86182
"MOZ",2019,"P",1734373
"MWI",2019,"P",8383086
"NAM",2019,"P",101054
"NER",2019,"P",43174
"NGA",2019,"P",7989206
"NPL",2019,"P",1488338
"RWA",2019,"P",1577203
"SEN",2019,"P",464925
"SLE",2019,"P",251345
"SOM",2019,"P",3841
"STP",2019,"P",37574
"SYR",2019,"P",11
"TCD",2019,"P",113032
"TGO",2019,"P",1085484
"TJK",2019,"P",117
"TKM",2019,"P",9000
"TUR",2019,"P",1392.92
"TUR2",2019,"P",43.08
"TZA",2019,"P",519256
"UGA",2019,"P",2582732
"UZB",2019,"P",54810
"ZMB",2019,"P",1062547
"ZWE",2019,"P",279473
"AGO",2020,"P",3739563
"AllAF",2020,"P",40755476
"AllAS",2020,"P",10975794
"AllCA",2020,"P",3526364
"AllEA",2020,"P",5716115
"AllME",2020,"P",18548
"AllSAARC",2020,"P",10481921
"AllSADC",2020,"P",16194689
"AllWA",2020,"P",15318308
"AllWE",2020,"P",475325
"ARM",2020,"P",223250
"AZE",2020,"P",5877
"BDI",2020,"P",846948
"BEN",2020,"P",545000
"BFA",2020,"P",2505977
"BTN",2020,"P",17577
"BWA",2020,"P",2464
"CAF",2020,"P",1081626
"CIV",2020,"P",439404
"CMR",2020,"P",1952770
"COD",2020,"P",998055
"COG",2020,"P",106383
"CPV",2020,"P",70206
"EGY",2020,"P",11000
"ETH",2020,"P",36416
"GAB",2020,"P",223960
"GEO",2020,"P",155500
"GHA",2020,"P",759211
"GIN",2020,"P",159985
"GMB",2020,"P",13322
"GNB",2020,"P",473656
"GNQ",2020,"P",7079
"IND",2020,"P",8852111
"KEN",2020,"P",649273
"KGZ",2020,"P",29465
"LBN",2020,"P",7537
"LBR",2020,"P",362788
"LKA",2020,"P",92640
"MLI",2020,"P",87215
"MOZ",2020,"P",1695167
"MWI",2020,"P",7794586
"NAM",2020,"P",105395
"NER",2020,"P",43351
"NGA",2020,"P",7990514
"NPL",2020,"P",1519593
"RWA",2020,"P",1541367
"SEN",2020,"P",478118
"SLE",2020,"P",268746
"SOM",2020,"P",3815
"STP",2020,"P",42985
"SYR",2020,"P",11
"TCD",2020,"P",111561
"TGO",2020,"P",1120815
"TJK",2020,"P",87
"TKM",2020,"P",7726
"TUR",2020,"P",960.3
"TUR2",2020,"P",29.7
"TZA",2020,"P",520884
"UGA",2020,"P",2638296
"UZB",2020,"P",52430
"ZMB",2020,"P",1066369
"ZWE",2020,"P",272206
"AFG",1993,"SR",17400000
"AGO",1993,"SR",1745000
"AllAF",1993,"SR",234323436
"AllAS",1993,"SR",506275497
"AllCA",1993,"SR",22618939
"AllEA",1993,"SR",73576909
"AllME",1993,"SR",57489930
"AllSAARC",1993,"SR",202773097
"AllSADC",1993,"SR",34104368
"AllWA",1993,"SR",104023220
"AllWE",1993,"SR",246012470
"ARE",1993,"SR",1115741
"ARM",1993,"SR",873062
"AZE",1993,"SR",4901300
"BDI",1993,"SR",1286909
"BEN",1993,"SR",1470500
"BFA",1993,"SR",12546200
"BGD",1993,"SR",26956008
"BHR",1993,"SR",35800
"BTN",1993,"SR",52000
"BWA",1993,"SR",2087800
"CAF",1993,"SR",1926600
"CIV",1993,"SR",2173000
"CMR",1993,"SR",6880000
"COD",1993,"SR",5134593
"COG",1993,"SR",407000
"COM",1993,"SR",132600
"CPV",1993,"SR",151947
"DJI",1993,"SR",967000
"EGY",1993,"SR",6951000
"ERI",1993,"SR",2910000
"ETH",1993,"SR",19200000
"GAB",1993,"SR",255689
"GEO",1993,"SR",1211000
"GHA",1993,"SR",4349503
"GIN",1993,"SR",1096575
"GMB",1993,"SR",330715
"GNB",1993,"SR",525000
"GNQ",1993,"SR",44100
"IND",1993,"SR",168800000
"IRN",1993,"SR",75446000
"IRQ",1993,"SR",11050000
"JOR",1993,"SR",3628130
"KEN",1993,"SR",19000000
"KGZ",1993,"SR",8741500
"KWT",1993,"SR",191813
"LBN",1993,"SR",686000
"LBR",1993,"SR",430000
"LKA",1993,"SR",602100
"MLI",1993,"SR",11046567
"MOZ",1993,"SR",3158000
"MRT",1993,"SR",8800000
"MWI",1993,"SR",1061386
"NAM",1993,"SR",4231679
"NER",1993,"SR",13102513
"NGA",1993,"SR",39000000
"NPL",1993,"SR",6362989
"OMN",1993,"SR",1086000
"PAK",1993,"SR",67893008
"QAT",1993,"SR",307770
"RWA",1993,"SR",1615000
"SAU",1993,"SR",11269676
"SEN",1993,"SR",6733000
"SLE",1993,"SR",467700
"SOM",1993,"SR",22500000
"STP",1993,"SR",6550
"SYR",1993,"SR",11133000
"TCD",1993,"SR",13099000
"TGO",1993,"SR",1800000
"TJK",1993,"SR",3083100
"TKM",1993,"SR",6265000
"TUR",1993,"SR",48373900
"TUR2",1993,"SR",1496100
"TZA",1993,"SR",12966310
"UGA",1993,"SR",6098000
"UZB",1993,"SR",10328500
"YEM",1993,"SR",10035000
"ZMB",1993,"SR",667000
"ZWE",1993,"SR",2920000
"AFG",1994,"SR",17750000
"AGO",1994,"SR",1690000
"AllAF",1994,"SR",243734227
"AllAS",1994,"SR",512134719
"AllCA",1994,"SR",23700800
"AllEA",1994,"SR",75951225
"AllME",1994,"SR",59402624
"AllSAARC",1994,"SR",207785238
"AllSADC",1994,"SR",34949791
"AllWA",1994,"SR",109132411
"AllWE",1994,"SR",244946857
"ARE",1994,"SR",1193845
"ARM",1994,"SR",735957
"AZE",1994,"SR",4539000
"BDI",1994,"SR",1189685
"BEN",1994,"SR",1664007
"BFA",1994,"SR",12895700
"BGD",1994,"SR",29080000
"BHR",1994,"SR",34500
"BTN",1994,"SR",58613
"BWA",1994,"SR",2088000
"CAF",1994,"SR",2036700
"CIV",1994,"SR",2229000
"CMR",1994,"SR",6950000
"COD",1994,"SR",5372132
"COG",1994,"SR",409000
"COM",1994,"SR",133800
"CPV",1994,"SR",143000
"DJI",1994,"SR",970610
"EGY",1994,"SR",8149000
"ERI",1994,"SR",2970000
"ETH",1994,"SR",19220000
"GAB",1994,"SR",260000
"GEO",1994,"SR",958000
"GHA",1994,"SR",4409964
"GIN",1994,"SR",1250211
"GMB",1994,"SR",317771
"GNB",1994,"SR",540000
"GNQ",1994,"SR",44400
"IND",1994,"SR",171600000
"IRN",1994,"SR",76042000
"IRQ",1994,"SR",9825000
"JOR",1994,"SR",2979234
"KEN",1994,"SR",18665930
"KGZ",1994,"SR",7322300
"KWT",1994,"SR",257546
"LBN",1994,"SR",661954
"LBR",1994,"SR",430000
"LKA",1994,"SR",608000
"MLI",1994,"SR",11178561
"MOZ",1994,"SR",3454000
"MRT",1994,"SR",8800000
"MWI",1994,"SR",948229
"NAM",1994,"SR",4258730
"NER",1994,"SR",13596197
"NGA",1994,"SR",42500000
"NPL",1994,"SR",6438625
"OMN",1994,"SR",1123000
"PAK",1994,"SR",70315000
"PSE",1994,"SR",780887
"QAT",1994,"SR",339583
"RWA",1994,"SR",1655000
"SAU",1994,"SR",11839509
"SEN",1994,"SR",7034000
"SLE",1994,"SR",488000
"SOM",1994,"SR",25000000
"STP",1994,"SR",6700
"SYR",1994,"SR",12291566
"TCD",1994,"SR",13994000
"TGO",1994,"SR",1656000
"TJK",1994,"SR",2905700
"TKM",1994,"SR",6314000
"TUR",1994,"SR",46243780
"TUR2",1994,"SR",1430220
"TZA",1994,"SR",13274900
"UGA",1994,"SR",6280000
"UZB",1994,"SR",10390900
"YEM",1994,"SR",9927000
"ZMB",1994,"SR",700000
"ZWE",1994,"SR",3030000
"AFG",1995,"SR",17957280
"AGO",1995,"SR",1700000
"AllAF",1995,"SR",251750112
"AllAS",1995,"SR",515447857
"AllCA",1995,"SR",24848850
"AllEA",1995,"SR",76206793
"AllME",1995,"SR",59432289
"AllSAARC",1995,"SR",213047588
"AllSADC",1995,"SR",36737529
"AllWA",1995,"SR",113956940
"AllWE",1995,"SR",242967980
"ARE",1995,"SR",1277417
"ARM",1995,"SR",636000
"AZE",1995,"SR",4557600
"BDI",1995,"SR",1224633
"BEN",1995,"SR",1614145
"BFA",1995,"SR",13310300
"BGD",1995,"SR",31400000
"BHR",1995,"SR",32977
"BTN",1995,"SR",69547
"BWA",1995,"SR",2961000
"CAF",1995,"SR",2152300
"CIV",1995,"SR",2284000
"CMR",1995,"SR",7020000
"COD",1995,"SR",5329020
"COG",1995,"SR",409000
"COM",1995,"SR",135100
"CPV",1995,"SR",121547
"DJI",1995,"SR",965410
"EGY",1995,"SR",7599270
"ERI",1995,"SR",3030000
"ETH",1995,"SR",19200000
"GAB",1995,"SR",265000
"GEO",1995,"SR",793300
"GHA",1995,"SR",4214297
"GIN",1995,"SR",1340975
"GMB",1995,"SR",305367
"GNB",1995,"SR",550000
"GNQ",1995,"SR",44700
"IND",1995,"SR",174400000
"IRN",1995,"SR",76646000
"IRQ",1995,"SR",8850000
"JOR",1995,"SR",3181979
"KEN",1995,"SR",18604000
"KGZ",1995,"SR",5076400
"KWT",1995,"SR",376997
"LBN",1995,"SR",687630
"LBR",1995,"SR",430000
"LKA",1995,"SR",610100
"MLI",1995,"SR",11885959
"MOZ",1995,"SR",3655000
"MRT",1995,"SR",8813600
"MWI",1995,"SR",930189
"NAM",1995,"SR",4025790
"NER",1995,"SR",14109111
"NGA",1995,"SR",46000000
"NPL",1995,"SR",6567941
"OMN",1995,"SR",1148000
"PAK",1995,"SR",72829000
"PSE",1995,"SR",697386
"QAT",1995,"SR",359776
"RWA",1995,"SR",713750
"SAU",1995,"SR",11960857
"SEN",1995,"SR",7183000
"SLE",1995,"SR",480000
"SOM",1995,"SR",26000000
"STP",1995,"SR",6850
"SYR",1995,"SR",13138000
"TCD",1995,"SR",14951000
"TGO",1995,"SR",1314639
"TJK",1995,"SR",2700100
"TKM",1995,"SR",6503000
"TUR",1995,"SR",43853700
"TUR2",1995,"SR",1356300
"TZA",1995,"SR",14175430
"UGA",1995,"SR",6469000
"UZB",1995,"SR",10059300
"YEM",1995,"SR",10122000
"ZMB",1995,"SR",724000
"ZWE",1995,"SR",3102000
"AFG",1996,"SR",18573500
"AGO",1996,"SR",1850000
"AllAF",1996,"SR",262339635
"AllAS",1996,"SR",510730335
"AllCA",1996,"SR",26081235
"AllEA",1996,"SR",77308316
"AllME",1996,"SR",59652859
"AllSAARC",1996,"SR",218995525
"AllSADC",1996,"SR",37113825
"AllWA",1996,"SR",121836259
"AllWE",1996,"SR",232081951
"ARE",1996,"SR",1366836
"ARM",1996,"SR",603696
"AZE",1996,"SR",4644355
"BDI",1996,"SR",1204523
"BEN",1996,"SR",1694000
"BFA",1996,"SR",13655300
"BGD",1996,"SR",34436000
"BHR",1996,"SR",33911
"BTN",1996,"SR",70785
"BWA",1996,"SR",2554000
"CAF",1996,"SR",2274235
"CIV",1996,"SR",2341000
"CMR",1996,"SR",7100000
"COD",1996,"SR",5286148
"COG",1996,"SR",409000
"COM",1996,"SR",136600
"CPV",1996,"SR",117938
"DJI",1996,"SR",972050
"EGY",1996,"SR",7479320
"ERI",1996,"SR",3090000
"ETH",1996,"SR",20350000
"GAB",1996,"SR",270000
"GEO",1996,"SR",724800
"GHA",1996,"SR",4758759
"GIN",1996,"SR",1427038
"GMB",1996,"SR",293478
"GNB",1996,"SR",565000
"GNQ",1996,"SR",45000
"IND",1996,"SR",177300000
"IRN",1996,"SR",77256000
"IRQ",1996,"SR",6955000
"JOR",1996,"SR",2925608
"KEN",1996,"SR",17887743
"KGZ",1996,"SR",4274800
"KWT",1996,"SR",491012
"LBN",1996,"SR",794765
"LBR",1996,"SR",430000
"LKA",1996,"SR",546600
"MLI",1996,"SR",12229796
"MOZ",1996,"SR",4055000
"MRT",1996,"SR",10332000
"MWI",1996,"SR",1350358
"NAM",1996,"SR",3984586
"NER",1996,"SR",14640326
"NGA",1996,"SR",49500000
"NPL",1996,"SR",6642140
"OMN",1996,"SR",1183300
"PAK",1996,"SR",64713000
"PSE",1996,"SR",907125
"QAT",1996,"SR",371753
"RWA",1996,"SR",869000
"SAU",1996,"SR",12192854
"SEN",1996,"SR",7485000
"SLE",1996,"SR",435000
"SOM",1996,"SR",26300000
"STP",1996,"SR",7000
"SYR",1996,"SR",14201375
"TCD",1996,"SR",15976000
"TGO",1996,"SR",1931624
"TJK",1996,"SR",2493500
"TKM",1996,"SR",6574000
"TUR",1996,"SR",41614940
"TUR2",1996,"SR",1287060
"TZA",1996,"SR",13914280
"UGA",1996,"SR",6635000
"UZB",1996,"SR",9322300
"YEM",1996,"SR",10750000
"ZMB",1996,"SR",747000
"ZWE",1996,"SR",3235853
"AFG",1997,"SR",20640500
"AGO",1997,"SR",2000000
"AllAF",1997,"SR",275085631
"AllAS",1997,"SR",518242706
"AllCA",1997,"SR",27403400
"AllEA",1997,"SR",78915510
"AllME",1997,"SR",61930678
"AllSAARC",1997,"SR",223243900
"AllSADC",1997,"SR",39147143
"AllWA",1997,"SR",129619578
"AllWE",1997,"SR",233068128
"ARE",1997,"SR",1462516
"ARM",1997,"SR",578779
"AZE",1997,"SR",4922049
"BDI",1997,"SR",1223802
"BEN",1997,"SR",1721000
"BFA",1997,"SR",14120700
"BGD",1997,"SR",35636000
"BHR",1997,"SR",34500
"BTN",1997,"SR",70058
"BWA",1997,"SR",3024000
"CAF",1997,"SR",2404000
"CIV",1997,"SR",2399475
"CMR",1997,"SR",7200000
"COD",1997,"SR",5576926
"COG",1997,"SR",401000
"COM",1997,"SR",138000
"CPV",1997,"SR",118800
"DJI",1997,"SR",975000
"EGY",1997,"SR",7447352
"ERI",1997,"SR",3250000
"ETH",1997,"SR",20900000
"GAB",1997,"SR",275000
"GEO",1997,"SR",653800
"GHA",1997,"SR",5101133
"GIN",1997,"SR",1518623
"GMB",1997,"SR",282083
"GNB",1997,"SR",580000
"GNQ",1997,"SR",45300
"IND",1997,"SR",180215000
"IRN",1997,"SR",77874000
"IRQ",1997,"SR",8049713
"JOR",1997,"SR",2584682
"KEN",1997,"SR",18472455
"KGZ",1997,"SR",3716100
"KWT",1997,"SR",534107
"LBN",1997,"SR",818766
"LBR",1997,"SR",430000
"LKA",1997,"SR",531300
"MLI",1997,"SR",12610234
"MOZ",1997,"SR",4258000
"MRT",1997,"SR",10500000
"MWI",1997,"SR",1664430
"NAM",1997,"SR",4250337
"NER",1997,"SR",15192216
"NGA",1997,"SR",54500000
"NPL",1997,"SR",6791542
"OMN",1997,"SR",1221000
"PAK",1997,"SR",66318000
"PSE",1997,"SR",772004
"QAT",1997,"SR",376496
"RWA",1997,"SR",789253
"SAU",1997,"SR",11885821
"SEN",1997,"SR",7776000
"SLE",1997,"SR",390000
"SOM",1997,"SR",26500000
"STP",1997,"SR",7100
"SYR",1997,"SR",14929721
"TCD",1997,"SR",17071000
"TGO",1997,"SR",2379314
"TJK",1997,"SR",2337800
"TKM",1997,"SR",5775000
"TUR",1997,"SR",40762310
"TUR2",1997,"SR",1260690
"TZA",1997,"SR",14245450
"UGA",1997,"SR",6805000
"UZB",1997,"SR",8229100
"YEM",1997,"SR",11814000
"ZMB",1997,"SR",780000
"ZWE",1997,"SR",3210000
"AFG",1998,"SR",22851066
"AGO",1998,"SR",2166000
"AllAF",1998,"SR",286357445
"AllAS",1998,"SR",523471526
"AllCA",1998,"SR",28815500
"AllEA",1998,"SR",80028984
"AllME",1998,"SR",64350150
"AllSAARC",1998,"SR",223286502
"AllSADC",1998,"SR",39547251
"AllWA",1998,"SR",137965710
"AllWE",1998,"SR",235834874
"ARE",1998,"SR",1564890
"ARM",1998,"SR",521108
"AZE",1998,"SR",5267000
"BDI",1998,"SR",836784
"BEN",1998,"SR",1733906
"BFA",1998,"SR",14544445
"BGD",1998,"SR",34610000
"BHR",1998,"SR",32577
"BTN",1998,"SR",68200
"BWA",1998,"SR",2592000
"CAF",1998,"SR",2545700
"CIV",1998,"SR",2437397
"CMR",1998,"SR",7300000
"COD",1998,"SR",5629200
"COG",1998,"SR",394000
"COM",1998,"SR",159700
"CPV",1998,"SR",124900
"DJI",1998,"SR",972070
"EGY",1998,"SR",7612824
"ERI",1998,"SR",3778944
"ETH",1998,"SR",23888870
"GAB",1998,"SR",280000
"GEO",1998,"SR",583500
"GHA",1998,"SR",5255835
"GIN",1998,"SR",1616087
"GMB",1998,"SR",271159
"GNB",1998,"SR",595000
"GNQ",1998,"SR",45600
"IND",1998,"SR",181128000
"IRN",1998,"SR",79002000
"IRQ",1998,"SR",8350000
"JOR",1998,"SR",2212539
"KEN",1998,"SR",16717963
"KGZ",1998,"SR",3804900
"KWT",1998,"SR",550807
"LBN",1998,"SR",816339
"LBR",1998,"SR",430000
"LKA",1998,"SR",531100
"MLI",1998,"SR",13792400
"MOZ",1998,"SR",4660000
"MRT",1998,"SR",11390000
"MWI",1998,"SR",1700207
"NAM",1998,"SR",3796624
"NER",1998,"SR",15765002
"NGA",1998,"SR",59000000
"NPL",1998,"SR",6949202
"OMN",1998,"SR",1252000
"PAK",1998,"SR",67983000
"PSE",1998,"SR",790256
"QAT",1998,"SR",381312
"RWA",1998,"SR",821353
"SAU",1998,"SR",11771906
"SEN",1998,"SR",8048000
"SLE",1998,"SR",395000
"SOM",1998,"SR",26000000
"STP",1998,"SR",7200
"SYR",1998,"SR",16525700
"TCD",1998,"SR",18243000
"TGO",1998,"SR",2566579
"TJK",1998,"SR",2221600
"TKM",1998,"SR",6400000
"TUR",1998,"SR",37455580
"TUR2",1998,"SR",1158420
"TZA",1998,"SR",14584520
"UGA",1998,"SR",7013000
"UZB",1998,"SR",8586700
"YEM",1998,"SR",12489000
"ZMB",1998,"SR",989000
"ZWE",1998,"SR",3270000
"AFG",1999,"SR",25063315
"AGO",1999,"SR",2336000
"AllAF",1999,"SR",298660866
"AllAS",1999,"SR",528040446
"AllCA",1999,"SR",30363300
"AllEA",1999,"SR",80675004
"AllME",1999,"SR",62897040
"AllSAARC",1999,"SR",224619122
"AllSADC",1999,"SR",40071771
"AllWA",1999,"SR",147550791
"AllWE",1999,"SR",240524284
"ARE",1999,"SR",1674441
"ARM",1999,"SR",546289
"AZE",1999,"SR",5511900
"BDI",1999,"SR",987190
"BEN",1999,"SR",1829421
"BFA",1999,"SR",14980257
"BGD",1999,"SR",34921000
"BHR",1999,"SR",37000
"BTN",1999,"SR",60847
"BWA",1999,"SR",2285000
"CAF",1999,"SR",2683000
"CIV",1999,"SR",2486145
"CMR",1999,"SR",7450000
"COD",1999,"SR",5135827
"COG",1999,"SR",395000
"COM",1999,"SR",190000
"CPV",1999,"SR",121000
"DJI",1999,"SR",977000
"EGY",1999,"SR",7698877
"ERI",1999,"SR",3700000
"ETH",1999,"SR",21779320
"GAB",1999,"SR",285000
"GEO",1999,"SR",586700
"GHA",1999,"SR",5589000
"GIN",1999,"SR",1719805
"GMB",1999,"SR",260685
"GNB",1999,"SR",610000
"GNQ",1999,"SR",46000
"IND",1999,"SR",182051000
"IRN",1999,"SR",79657000
"IRQ",1999,"SR",7400000
"JOR",1999,"SR",2395379
"KEN",1999,"SR",19488430
"KGZ",1999,"SR",3810580
"KWT",1999,"SR",634853
"LBN",1999,"SR",814015
"LBR",1999,"SR",430000
"LKA",1999,"SR",526500
"MLI",1999,"SR",15107020
"MOZ",1999,"SR",4860000
"MRT",1999,"SR",12556656
"MWI",1999,"SR",1530229
"NAM",1999,"SR",3864140
"NER",1999,"SR",16359478
"NGA",1999,"SR",64000000
"NPL",1999,"SR",7059775
"OMN",1999,"SR",1286000
"PAK",1999,"SR",69713000
"PSE",1999,"SR",799111
"QAT",1999,"SR",388988
"RWA",1999,"SR",982064
"SAU",1999,"SR",11868341
"SEN",1999,"SR",8330000
"SLE",1999,"SR",400000
"SOM",1999,"SR",25537000
"STP",1999,"SR",7300
"SYR",1999,"SR",15044035
"TCD",1999,"SR",19497000
"TGO",1999,"SR",2771324
"TJK",1999,"SR",2195600
"TKM",1999,"SR",7250000
"TUR",1999,"SR",36367240
"TUR2",1999,"SR",1124760
"TZA",1999,"SR",15131530
"UGA",1999,"SR",7224000
